"","emd","구분","대여소번호","대여소명","대여소.주소","거치대수","lat","lon","population","school","subway","culture","travel","han_river"
"1103","월계2동","노원구","1603","롯데캐슬 102동 코너(월계주유소건너)","서울특별시 노원구 월계로 252노원구 월계동 860-16",10,37.624859,127.05014,"28276",0,0,2,5,9189.03241129144
"1104","월계3동","노원구","1605","헬스케어","서울특별시 노원구 월계로 378노원구 월계동 321-4",10,37.631622,127.061615,"33419",2,0,3,3,9632.84533344212
"1105","월계3동","노원구","1640","한내근린공원 북측","서울특별시 노원구 마들로 86한내근린공원 북측",10,37.623863,127.068489,"33419",0,0,5,4,8580.69437794543
"1106","월계3동","노원구","1641","한내근린공원 남측","서울특별시 노원구 마들로 86한내근린공원 남측",15,37.621555,127.069511,"33419",1,0,5,5,8325.08513106356
"1107","월곡1동","성북구","1339","삼성전자서비스 성북센터","서울특별시 성북구 월계로 28삼성전자서비스 성북센터",9,37.610569,127.033508,"27344",1,0,4,2,7387.12003151919
"1108","월곡1동","성북구","1319","종암사거리 분수대","서울특별시 성북구 종암로 147성북구 하월곡동 104-134",10,37.603043,127.033272,"27344",0,0,2,2,6550.58155690871
"1109","월곡2동","성북구","1325","상월곡역 4번출구","서울특별시 성북구 화랑로 148성북구 상월곡동 산7-1",10,37.605808,127.047737,"21246",1,1,3,3,7080.19770130894
"1110","월곡2동","성북구","1326","상월곡역 1번출구","서울특별시 성북구 화랑로 지하 157성북구 상월곡동 35-9",10,37.606068,127.047318,"21246",1,1,3,3,7098.57141146086
"1111","월곡2동","성북구","1327","상월곡역 3번출구","서울특별시 성북구 화랑로 지하 157성북구 상월곡동 26-1",10,37.607342,127.050682,"21246",1,1,3,3,7315.98461839911
"1112","월곡2동","성북구","1373","성북구보건소 건너편","서울특별시 성북구 화랑로 63성북구보건소 건너편",8,37.602291,127.038979,"21246",0,0,3,2,6531.59773268292
"1113","월곡2동","성북구","1328","월곡역 3번출구","서울특별시 성북구 월곡로 지하 107성북구 하월곡동 37-4",10,37.602627,127.041634,"21246",0,1,3,4,6611.14545061752
"1114","위례동","송파구","2606","위례동주민센터 맞은편 근린공원","서울특별시 송파구 마천로44길 15위례동주민센터 맞은편 근린공원",10,37.481739,127.143227,"11045",0,0,1,0,5852.48310286833
"1115","위례동","송파구","2607","복정역 2번출구 후문 (장지치안센터)","서울특별시 송파구 송파대로 지하 6복정역 2번출구 후문 (장지치안센터)",15,37.47065,127.127113,"11045",0,2,6,1,6116.8811926728
"1116","위례동","송파구","1287","위례아이파크 101동 맞은편","서울특별시 송파구 위례순환로 419위례아이파크 101동 맞은편",8,37.477531,127.141518,"11045",2,0,2,0,6122.93451895802
"1117","위례동","송파구","1285","위례별 유치원 뒤","서울특별시 송파구 위례광장로 136위례별 유치원 뒤",15,37.47747,127.144592,"11045",1,0,2,0,6294.86504106769
"1118","위례동","송파구","2605","복정역 1번 출구 앞","서울특별시 송파구 송파대로 지하 6복정역 1번 출구 앞",15,37.471298,127.12709,"11045",0,1,6,1,6054.70957057091
"1119","위례동","송파구","1286","위례중앙푸르지오 1단지 앞","서울특별시 송파구 위례광장로 120위례중앙푸르지오 1단지 앞",10,37.474377,127.140671,"11045",0,0,3,1,6364.72974475852
"1120","위례동","송파구","1290","위례송파꿈에그린아파트24단지 앞 성벽 다리 밑","서울특별시 송파구 위례광장로 121위례송파꿈에그린아파트24단지 앞 성벽 다리 밑",10,37.474659,127.137718,"11045",0,0,3,1,6194.50605107553
"1121","은천동","관악구","2109","은천로입구 가로공원","서울특별시 양천구 가로공원로 지하 133관악구 봉천동 962",15,37.486225,126.935829,"35615",0,0,5,2,3372.09932275954
"1122","은천동","관악구","2108","은천치안센터","서울특별시 관악구 봉천로 375관악구 봉천동 975-18",20,37.483341,126.943199,"35615",1,1,2,2,3781.35486696225
"1123","은천동","관악구","2145","은천초등학교 육교","서울특별시 관악구 은천로 69관악구 봉천동 982-2",12,37.486359,126.942924,"35615",2,0,1,2,3448.67977156727
"1124","은천동","관악구","2137","KT&G 관악지점","서울특별시 관악구 남부순환로 1675관악구 봉천동 979-9",10,37.484901,126.936531,"35615",0,0,5,2,3523.05384952894
"1125","은천동","관악구","2179","양녕로 입구","서울특별시 관악구 남부순환로 1761양녕로 입구",10,37.482189,126.946159,"35615",0,0,3,3,3970.5952605043
"1126","은천동","관악구","2184","구암초등학교 버스정류장","서울특별시 관악구 양녕로16길 4구암초등학교 버스정류장",10,37.489491,126.945923,"35615",2,0,1,2,3190.08805149874
"1127","을지로동","중구","387","훈련원공원주차장 앞","서울특별시 중구 을지로 227훈련원공원주차장 앞",10,37.566994,127.003464,"1543",0,0,55,19,3242.44095791511
"1128","을지로동","중구","389","을지로4가역 1번출구","서울특별시 중구 을지로 지하 178을지로4가역 1번출구",10,37.56673,126.996605,"1543",1,2,72,25,3530.08757412273
"1129","을지로동","중구","398","을지로3가역 3번출구","서울특별시 중구 을지로 지하 129을지로3가역 3번출구",9,37.566559,126.992439,"1543",0,2,98,28,3739.16230520692
"1130","응봉동","성동구","535","응봉삼거리","서울특별시 성동구 응봉동 134-26응봉삼거리",16,37.553986,127.033592,"16222",1,0,10,5,1225.32012886144
"1131","응봉동","성동구","569","응봉현대아파트 정류소","서울특별시 성동구 독서당로 381응봉동현대아파트 정류소",10,37.549583,127.030243,"16222",0,0,2,9,653.257861864186
"1132","응봉동","성동구","3511","응봉역 1번출구","서울특별시 성동구 고산자로 123응봉동 3-10",10,37.55125,127.035103,"16222",2,1,14,11,1060.1084088729
"1133","응암1동","은평구","901","응암1동사무소","서울특별시 은평구 응암동 84-14응암1동사무소",10,37.600975,126.926956,"31354",0,0,5,0,5662.839064443
"1134","응암1동","은평구","907","CJ 드림시티","서울특별시 은평구 역촌동 43-11CJ 드림시티",10,37.599491,126.916862,"31354",2,1,3,0,4958.54075577217
"1135","응암1동","은평구","913","이마트 은평점","서울특별시 은평구 응암동 90-15이마트 은평점",15,37.6007,126.920128,"31354",1,0,5,0,5246.72719608267
"1136","응암1동","은평구","958","신한은행 응암동 지점 앞","서울특별시 은평구 은평로 136신한은행 응암동 지점 앞",13,37.600361,126.922813,"31354",0,0,4,0,5369.5970081597
"1137","응암2동","은평구","909","백련산 힐스테이트 3차","서울특별시 은평구 응암동 761-9백련산 힐스테이트 3차",10,37.586994,126.922882,"22647",4,0,2,3,4185.6375151217
"1138","응암2동","은평구","965","서울특별시 은평병원","서울특별시 은평구 백련산로 90서울특별시 은평병원",10,37.593479,126.923187,"22647",0,0,3,3,4792.22979418802
"1139","응암3동","은평구","912","응암오거리","서울특별시 은평구 응암동 604-5응암오거리",10,37.589661,126.916946,"25805",0,0,1,3,4143.3359921299
"1140","응암3동","은평구","956","응암시장교차로","서울특별시 은평구 응암로 248응암시장교차로",9,37.594376,126.918159,"25805",0,0,2,3,4597.43020985247
"1141","이문1동","동대문구","634","외국어대 정문 앞","서울특별시 동대문구 이문로 107외국어대 정문 앞",20,37.59602,127.05983,"33531",1,0,4,3,6444.04939665673
"1142","이문2동","동대문구","647","신이문역 1번출구","서울특별시 동대문구 신이문로 44신이문역 1번출구",10,37.602798,127.067268,"22376",1,1,0,1,6992.59881402137
"1143","이촌1동","용산구","832","이촌1동 주민센터 뒤","서울특별시 용산구 이촌로71길 24이촌1동 주민센터 뒤",15,37.521282,126.973465,"25412",2,2,10,3,454.115936988147
"1144","이촌1동","용산구","822","이촌1동 마을공원","서울특별시 용산구 이촌로 219이촌1동 마을공원",10,37.522041,126.965523,"25412",1,0,7,3,272.023891023931
"1145","이촌1동","용산구","815","LIG강촌아파트 103동앞","서울특별시 용산구 이촌동301-5LIG강촌아파트 103동앞",20,37.518509,126.978798,"25412",1,0,11,4,285.401427005791
"1146","이촌2동","용산구","844","이촌2동 동원베네스트 아파트 앞","서울특별시 용산구 이촌로14길 7이촌2동 동원베네스트 아파트 앞",11,37.527149,126.955162,"8918",0,0,10,1,298.258220645773
"1147","이태원1동","용산구","831","이태원관광특구입구","서울특별시 용산구 이태원로 134이태원관광특구입구",15,37.534279,126.988564,"7753",1,1,26,7,1581.57248615892
"1148","이화동","종로구","356","KT혜화지사 앞","서울특별시 종로구 대학로 65KT혜화지사 앞",15,37.577145,127.00206,"9519",5,0,259,45,4241.8375997229
"1149","이화동","종로구","342","대학로 마로니에공원","서울특별시 종로구 대학로 104대학로 마로니에공원",10,37.579784,127.002533,"9519",4,0,273,50,4476.53152635105
"1150","이화동","종로구","355","서울사대부속초교 앞","서울특별시 종로구 연건동 178-3서울사대부속초교 앞",15,37.576508,127.002457,"9519",4,0,260,41,4163.00411673297
"1151","인수동","강북구","1516","우이초등학교 후문 옆","서울특별시 강북구 삼양로99길 33우이초등학교 후문 옆",10,37.638706,127.015907,"31918",1,0,7,2,10538.0167363087
"1152","인수동","강북구","1506","강북문화예술회관","서울특별시 강북구 삼각산로 85강북문화예술회관",20,37.640327,127.013359,"31918",1,0,7,2,10740.0435813528
"1153","인수동","강북구","1518","SK telecom(수유직영점) 앞","서울특별시 강북구 삼양로 439SK telecom(수유직영점)",10,37.643085,127.016167,"31918",0,1,6,4,11021.6178064117
"1154","인헌동","관악구","2167","낙성대역 1번출구","서울특별시 관악구 남부순환로 1944낙성대역 1번출구",12,37.476295,126.964958,"27763",1,1,8,5,3657.03634666678
"1155","인헌동","관악구","2148","낙성대역 3번출구 뒤","서울특별시 관악구 남부순환로 지하 1928봉천동 1693-39",10,37.477028,126.963394,"27763",1,1,8,6,3643.52107707666
"1156","일원2동","강남구","2342","대청역 1번출구  뒤","서울특별시 강남구 개포로 623대청역1번출구 뒤",10,37.494007,127.079514,"15821",2,1,7,4,2544.85613030314
"1157","일원2동","강남구","2404","대모산입구역 4번 출구 앞","서울특별시 강남구 개포로 지하 522대모산입구역 4번 출구 앞",10,37.49181,127.073158,"15821",1,1,8,5,2872.56369166589
"1158","일원본동","강남구","2351","청소년수련관(수영장)앞","서울특별시 강남구 광평로 144청소년 수련관 수영장 앞",15,37.483879,127.089027,"23688",1,0,3,2,3655.47751202062
"1159","일원본동","강남구","2341","일원역 4~5번 출구 사이","서울특별시 강남구 일원로 127일원역 4,5번 출구사이",10,37.483311,127.084938,"23688",3,1,3,1,3697.1093023972
"1160","일원본동","강남구","2401","밀알학교 입구 (삼성서울병원 입구)","서울특별시 강남구 일원로 90밀알학교 입구 (삼성서울병원 입구)",15,37.486561,127.082672,"23688",1,0,3,1,3339.09989024075
"1161","자양1동","광진구","3501","광진구청 앞","서울특별시 광진구 자양로 131광진구청 앞",10,37.539501,127.083,"23289",2,0,12,5,1336.70390371484
"1162","자양1동","광진구","505","자양사거리 광진아크로텔 앞","서울특별시 광진구 아차산로 355타워더모스트 광진아크로텔",10,37.53701,127.082245,"23289",1,0,9,3,1053.49315738495
"1163","자양1동","광진구","3536","중앙농협(자양동)","서울특별시 광진구 뚝섬로 639중앙농협(자양동)",10,37.531811,127.080742,"23289",1,0,3,2,473.498873325534
"1164","자양1동","광진구","546","잠실대교북단 교차로","서울특별시 광진구 자양동 722잠실대교북단 교차로",8,37.532478,127.085091,"23289",2,0,5,1,630.880525635561
"1165","자양2동","광진구","593","자양중앙나들목","서울특별시 광진구 자양강변길 301광진구 자양2동 705",5,37.528587,127.077873,"26721",1,0,3,4,45.4397818611574
"1166","자양2동","광진구","515","광양중학교 앞","서울특별시 광진구 자양로3길 7광양중학교 앞",10,37.530235,127.08683,"26721",3,0,4,1,497.186315066277
"1167","자양2동","광진구","548","자양나들목","서울특별시 광진구 자양동 738자양나들목",20,37.52977,127.07486,"26721",1,0,9,5,59.6691862507686
"1168","자양2동","광진구","504","신자초교입구교차로","서울특별시 광진구 뚝섬로 596신자초교입구교차로",5,37.53297,127.075935,"26721",0,0,12,7,426.416323837778
"1169","자양3동","광진구","3533","건대입구역 사거리(롯데백화점)","서울특별시 광진구 능동로 92건대입구역 사거리(롯데백화점)",10,37.539139,127.070618,"29665",0,2,16,7,931.801926074397
"1170","자양3동","광진구","3505","신양초교앞 교차로","서울특별시 광진구 능동로 42신양초교앞 교차로",12,37.535221,127.068398,"29665",1,0,13,11,456.442606117905
"1171","자양3동","광진구","3504","원일교회","서울특별시 광진구 아차산로 304원일교회",8,37.538052,127.076599,"29665",1,0,18,8,989.476408984874
"1172","자양3동","광진구","503","더샵스타시티 C동 앞","서울특별시 광진구 아차산로 262더샵스타시티 C동 앞",15,37.536667,127.073593,"29665",3,0,17,8,774.090318886788
"1173","자양3동","광진구","501","광진구의회 앞","서울특별시 광진구 능동로 76광진구의회 앞",15,37.537308,127.070351,"29665",2,0,17,11,733.443001088681
"1174","자양3동","광진구","502","뚝섬유원지역 1번출구 앞","서울특별시 광진구 능동로 10뚝섬유원지역 1번출구 앞",27,37.53186,127.067192,"29665",0,1,11,7,67.9692938760461
"1175","자양3동","광진구","588","뚝섬 유원지역","서울특별시 광진구 능동로 10뚝섬유원지역",15,37.532688,127.067497,"29665",1,1,11,8,163.750531140058
"1176","자양4동","광진구","3534","건대입구역 5번출구 뒤","서울특별시 광진구 아차산로 236건대입구역 5번출구 뒤",10,37.540138,127.069283,"28312",0,2,18,6,1002.97123993806
"1177","자양4동","광진구","3506","영동대교 북단","서울특별시 광진구 자양동 203-22영동대교 북단",10,37.537014,127.061096,"28312",0,0,12,11,475.379076046913
"1178","잠실2동","송파구","1224","아시아지하보도 2번 출구","서울특별시 송파구 올림픽로 74송파구 잠실동 20",15,37.512169,127.078934,"34741",0,0,9,0,600.447467824933
"1179","잠실2동","송파구","1269","리센츠아파트","서울특별시 송파구 올림픽로 135리센츠아파트 ",10,37.511944,127.091217,"34741",2,0,16,7,596.514925946335
"1180","잠실2동","송파구","1222","잠실새내역 5번 출구 뒤","서울특별시 송파구 백제고분로 95송파구 잠실동 19-10",15,37.511982,127.085052,"34741",0,1,6,0,507.501598978616
"1181","잠실3동","송파구","1233","잠실3거리(갤러리아팰리스)","서울특별시 송파구 석촌호수로12길 3-17송파구 잠실동 38",9,37.510509,127.093369,"34908",2,0,19,9,795.310859674468
"1182","잠실3동","송파구","1232","롯데마트 주차장 옆","서울특별시 송파구 석촌호수로12길 3-19송파구 잠실동 39",10,37.512089,127.096191,"34908",1,0,25,14,767.649291220633
"1183","잠실3동","송파구","1231","잠실역 6번출구","서울특별시 송파구 석촌호수로12길 3-5송파구 잠실동 31",10,37.514088,127.09903,"34908",0,1,25,14,752.84514984556
"1184","잠실3동","송파구","2601","석촌호수 서호사거리","서울특별시 송파구 삼학사로 136석촌호수 서호사거리",10,37.506748,127.098831,"34908",0,0,28,14,1385.28710130507
"1185","잠실3동","송파구","1235","잠실트리지움310동 옆","서울특별시 송파구 잠실로 62송파구 잠실동 36-1",15,37.508339,127.088142,"34908",2,0,14,5,965.491725969102
"1186","잠실3동","송파구","1296","석촌호수교차로 (송파나루근린공원 앞)","서울특별시 송파구 석촌호수로12길 1-16석촌호수교차로 (송파나루근린공원 앞)",10,37.508678,127.103432,"34908",0,0,26,18,1464.31114622982
"1187","잠실4동","송파구","1226","잠실4동 주민센터 옆","서울특별시 송파구 올림픽로35길 16송파구 신천동 20-50",10,37.520077,127.112366,"28886",1,0,15,6,998.659531712857
"1188","잠실4동","송파구","1209","잠실나루역 (2번 출구 쪽)","서울특별시 송파구 오금로 20송파구 신천동 15",20,37.520451,127.104202,"28886",1,1,17,7,396.756242959081
"1189","잠실4동","송파구","1278","송파구청 교차로","서울특별시 송파구 올림픽로 336송파구청 교차로",10,37.515831,127.106796,"28886",0,0,28,16,878.367990802793
"1190","잠실6동","송파구","1211","방이삼거리","서울특별시 송파구 석촌호수로 298송파구 신천동 33",7,37.512104,127.10778,"16530",0,0,28,17,1258.36943433586
"1191","잠실6동","송파구","2608","송파구청","서울특별시 송파구 올림픽로 326송파구청",10,37.514359,127.106194,"16530",0,0,26,17,971.974383186567
"1192","잠실6동","송파구","1210","롯데월드타워(잠실역2번출구 쪽)","서울특별시 송파구 올림픽로 293-19송파구 신천동 28",30,37.513126,127.10096,"16530",0,1,25,18,931.071025956955
"1193","잠실6동","송파구","1297","석촌호수교차로(동호 팔각정 앞)","서울특별시 송파구 석촌호수로12길 1-16석촌호수교차로(동호 팔각정 앞)",10,37.509201,127.104118,"16530",0,0,26,18,1422.0356770979
"1194","잠실6동","송파구","1295","잠실역 8번출구","서울특별시 송파구 올림픽로 305잠실역 8번출구",20,37.513962,127.100304,"16530",0,1,25,14,821.485507352169
"1195","잠실7동","송파구","1249","아주중학교건너편","서울특별시 송파구 도곡로 446송파구 잠실동 128",10,37.505463,127.077347,"9619",2,0,5,0,1354.61851427084
"1196","잠실7동","송파구","1205","종합운동장역 4번출구","서울특별시 송파구 올림픽로 8송파구 잠실동 50",15,37.510429,127.071373,"9619",2,0,19,0,844.423058764977
"1197","잠실7동","송파구","1206","9호선종합운동장역 9번출구","서울특별시 송파구 올림픽로 지하 23송파구 잠실동 53-4",20,37.51128,127.078239,"9619",0,1,9,0,702.433025021978
"1198","잠실본동","송파구","1221","삼전사거리 포스코더샵","서울특별시 송파구 백제고분로 188잠실포스코더샵",10,37.5042,127.087532,"29331",0,1,7,2,1397.20665652015
"1199","잠실본동","송파구","1220","잠실본동주민센터뒤 잠실근린공원","서울특별시 송파구 백제고분로15길 7송파구 잠실동 230",15,37.505692,127.084038,"29331",1,0,8,1,1206.21347406183
"1200","잠원동","서초구","2504","신사역 4번출구 뒤","서울특별시 서초구 강남대로 605신사역 4번출구 뒤",10,37.515881,127.019302,"31973",0,1,30,4,900.609385738984
"1201","잠원동","서초구","2277","길마중4교 하부","서울특별시 잠원동 84-3길마중4교 하부",10,37.51487,127.015282,"31973",1,0,21,3,711.707738017926
"1202","잠원동","서초구","2269","주홍교 하부","서울특별시 잠원동 91-29주홍교 하부",10,37.510349,127.016052,"31973",0,0,13,3,1130.3339850902
"1203","잠원동","서초구","2259","잠원역 3번-4번 출구사이","서울특별시 서초구 잠원로4길 지하 46잠원역 3,4번 출구사이",15,37.512989,127.011177,"31973",0,1,7,2,648.912245754449
"1204","잠원동","서초구","2262","한신16차아파트 119동 앞","서울특별시 서초구 나루터로4길 60서초구 잠원동 78",20,37.516598,127.00959,"31973",1,0,5,2,230.752481655277
"1205","장안1동","동대문구","602","장안동 사거리","서울특별시 동대문구 장한로 25길 2장안동 사거리",10,37.572174,127.071388,"35902",1,0,5,3,4411.3506114539
"1206","장안1동","동대문구","648","장안동위더스빌옆","서울특별시 동대문구 한천로 42장안동위더스빌옆",15,37.5667,127.062424,"35902",1,0,4,1,3612.11646190876
"1207","장안1동","동대문구","643","동대문구민체육센터 (육교아래)","서울특별시 동대문구 장안벚꽃로 77동대문구민체육센터 (육교아래)",10,37.566971,127.074417,"35902",1,0,4,2,3834.12857785481
"1208","장안1동","동대문구","646","장한평역 1번출구 (국민은행앞)","서울특별시 동대문구 천호대로 405장한평역 1번출구 (국민은행앞)",10,37.561867,127.064377,"35902",0,1,2,1,3177.2566116001
"1209","장안1동","동대문구","626","군자교 서측 녹지대","서울특별시 동대문구 장한로6길 95군자교녹지대 동측 앞",10,37.561153,127.070969,"35902",0,0,5,0,3293.13620215379
"1210","장안2동","동대문구","627","장안동삼거리 교통섬","서울특별시 동대문구 사가정로 240장안동삼거리 교통섬",10,37.578632,127.071907,"31120",1,0,1,6,4889.88581946343
"1211","장위3동","성북구","1349","월계2교 버스정류장 앞","서울특별시 성북구 한천로101길 18월계2교 버스정유장 앞",10,37.623829,127.050201,"13796",0,0,3,5,9078.57991217457
"1212","장위3동","성북구","1359","장위뉴타운 꿈에 숲 코오롱 하늘채 앞","서울특별시 성북구 월계로 172장위뉴타운 꿈에 숲 코오롱 하늘채 앞",20,37.619801,127.045097,"13796",0,0,5,4,8545.8440260288
"1213","장위3동","성북구","1340","광운초등학교 앞","서울특별시 성북구 한천로 693광운초등학교 앞",8,37.61956,127.053802,"13796",4,0,5,3,8698.49419361464
"1214","장지동","송파구","1288","문정중교 사거리","서울특별시 송파구 송이로 238문정중교 사거리",15,37.487999,127.131088,"34517",2,0,2,2,4638.05706516701
"1215","장지동","송파구","2603","송파 글마루 도서관","서울특별시 송파구 충민로 120송파 글마루 도서관",10,37.480801,127.130341,"34517",3,0,9,2,5270.48481858749
"1216","장지동","송파구","1217","송파파인타운 7단지","서울특별시 송파구 충민로4길 19송파구 장지동 839-4",15,37.479271,127.129578,"34517",2,0,9,2,5384.62773104218
"1217","장지동","송파구","1263","장지공영차고지","서울특별시 송파구 장지동 861-6장지공영차고지",10,37.480541,127.137016,"34517",0,0,2,0,5617.49933300361
"1218","장충동","중구","371","동대입구역 6번출구 뒤","서울특별시 중구 동호로 지하256동대입구역 6번출구 뒤",10,37.558872,127.005539,"6216",0,1,39,8,2365.19852600856
"1219","장충동","중구","381","장충체육관","서울특별시 중구 장충동2가 200-99장충체육관",10,37.558533,127.006989,"6216",0,1,35,9,2267.55986357264
"1220","전농1동","동대문구","654","전농동 텃골공원","서울특별시 동대문구 사가정로 65전농동 텃골공원",10,37.577621,127.052109,"30107",0,0,3,2,4321.82763412885
"1221","전농1동","동대문구","657","동대문롯데캐슬아파트 앞","서울특별시 동대문구 답십리로23길 30동대문롯데캐슬아파트 앞",13,37.57576,127.04837,"30107",1,0,3,3,3977.41300339446
"1222","전농1동","동대문구","621","동대문중학교 옆","서울특별시 동대문구 사가정로 62동대문중학교 옆(버스정류장 부근)",15,37.574718,127.053391,"30107",2,0,5,1,4112.05713944723
"1223","전농1동","동대문구","623","서울시립대 정문 앞","서울특별시 동대문구 서울시립대로 161서울시립대 정문 앞(시더프라자빌딩 앞)",20,37.583698,127.053856,"30107",0,0,5,3,4984.92630265729
"1224","전농1동","동대문구","624","전농동 동아아파트 앞","서울특별시 동대문구 서울시립대로 31전농동 동아아파트 앞(T-World 앞 보도)",10,37.574188,127.045891,"30107",2,0,4,4,3720.37593385188
"1225","전농2동","동대문구","652","답십리 래미안엘파인아파트 입구","서울특별시 동대문구 사가정로 190답십리 래미안엘파인아파트 입구",20,37.57653,127.065941,"21329",0,0,4,3,4748.24989542917
"1226","전농2동","동대문구","608","전농삼성아파트","서울특별시 동대문구 전농로 192전농삼성아파트",10,37.58131,127.055344,"21329",4,0,4,3,4821.06162385534
"1227","전농2동","동대문구","639","서울시립대 후문","서울특별시 동대문구 한천로43길 12-14서울시립대 후문",14,37.585197,127.060951,"21329",3,0,1,6,5452.33079173457
"1228","전농2동","동대문구","638","서울시립대 정보기술관","서울특별시 동대문구 한천로43길 12-14서울시립대 정보기술관",20,37.583008,127.060974,"21329",3,0,1,5,5244.38056085388
"1229","전농2동","동대문구","616","서울시립대 앞","서울특별시 동대문구 전농동 135-5시립대 앞",20,37.582561,127.054367,"21329",2,0,4,3,4896.64270461482
"1230","전농2동","동대문구","622","전농사거리 교통섬","서울특별시 동대문구 사가정로 119전농사거리 교통섬(전농서적 앞)",15,37.577793,127.057831,"21329",0,0,5,2,4603.38559840591
"1231","정릉1동","성북구","1360","정릉역","서울특별시 성북구 정릉로 272정릉역",10,37.603096,127.013504,"18799",1,1,4,1,6633.83708637728
"1232","정릉1동","성북구","1313","정릉교회 앞","서울특별시 성북구 정릉로27가길 28-2성북구 정릉동 138-15",10,37.603245,127.014191,"18799",1,1,4,1,6639.81951660335
"1233","정릉2동","성북구","1358","정릉도서관 앞","서울특별시 성북구 보국문로 7-10정릉도서관 앞",7,37.60479,127.010582,"23645",1,0,2,1,6868.28710148298
"1234","정릉2동","성북구","1314","정릉꿈에그린1단지 201동 앞","서울특별시 성북구 아리랑로19길 20성북구 정릉동 966-62",8,37.60244,127.011688,"23645",0,1,4,1,6592.28255263401
"1235","정릉3동","성북구","1317","정릉동 교통광장","서울특별시 성북구 솔샘로17길 8정릉동 746-2",10,37.612774,127.006531,"18844",0,1,2,8,7813.54600459634
"1236","정릉3동","성북구","1316","고려사대부속중고 건너편","서울특별시 성북구 보국문로29길 23성북구 정릉동 966-1",20,37.607262,127.002838,"18844",1,0,3,1,7304.62618325213
"1237","정릉3동","성북구","1315","고려사대부속중고 정문","서울특별시 성북구 보국문로29길 23성북구 정릉동 966-1",10,37.607761,127.003281,"18844",2,0,4,1,7346.74269847317
"1238","정릉4동","성북구","1357","북한산보국문역","서울특별시 성북구 보국문로 91북한산보국문역",20,37.612072,127.008133,"26839",0,1,3,4,7706.19470830718
"1239","제기동","동대문구","609","제기2교","서울특별시 동대문구 제기동122-388제기2교",20,37.587791,127.037361,"27295",1,0,9,2,4917.79157739158
"1240","제기동","동대문구","659","제기역1번출구","서울특별시 동대문구 왕산로 87제기역1번출구",15,37.57835,127.033386,"27295",0,1,8,3,3821.84440449447
"1241","조원동","관악구","2113","관악동작견인차량보관소","서울특별시 관악구 신사로 7동작관악견인차량보관소",10,37.484661,126.9039,"20149",0,0,3,1,4017.84256117636
"1242","조원동","관악구","2177","신대방역 2번 출구","서울특별시 관악구 난곡로 367신대방역 2번 출구",19,37.487129,126.913017,"20149",1,1,4,3,3532.05500338452
"1243","조원동","관악구","2110","조원동 미성아파트","서울특별시 관악구 시흥대로 560조원동 미성아파트",9,37.483192,126.902031,"20149",0,0,3,2,4230.94669870183
"1244","조원동","관악구","2115","관악농협농산물백화점","서울특별시 관악구 남부순환로 1369관악구 신림동 1674-8",15,37.479916,126.90284,"20149",0,0,3,2,4545.47473136413
"1245","조원동","관악구","2170","조원동서울본병원","서울특별시 관악구 남부순환로 1451조원동서울본병원",10,37.481529,126.912033,"20149",0,0,4,2,4152.658684024
"1246","종로1.2.3.4가동","종로구","305","종로구청 옆","서울특별시 종로구 삼봉로 43종로구청 옆",16,37.572582,126.978355,"7598",0,1,220,44,4992.9112606485
"1247","종로1.2.3.4가동","종로구","327","낙원상가 옆","서울특별시 종로구 삼일대로 428낙원상가 옆",10,37.573357,126.987465,"7598",2,0,175,56,4603.56035323484
"1248","종로1.2.3.4가동","종로구","359","원남동사거리","서울특별시 종로구 율곡로 169원남동사거리",8,37.576061,126.997681,"7598",1,0,278,63,4354.18364951652
"1249","종로1.2.3.4가동","종로구","316","종각역 1번출구 앞","서울특별시 종로구 종로 47종각역 1번출구 앞",12,37.570396,126.981789,"7598",0,1,196,48,4691.16960282438
"1250","종로1.2.3.4가동","종로구","326","안국역 5번출구 앞","서울특별시 종로구 율곡로 지하62안국역 5번출구 앞",19,37.576241,126.98616,"7598",3,1,204,75,4928.45710040125
"1251","종로1.2.3.4가동","종로구","335","종로3가역 15번출구 앞","서울특별시 종로구 종로 지하12915번출구 앞",10,37.570198,126.991257,"7598",0,2,155,41,4120.66766643312
"1252","종로1.2.3.4가동","종로구","337","창경궁 입구","서울특별시 종로구 창경궁로 185창경궁 입구",5,37.578979,126.996475,"7598",0,0,298,57,4680.62426075073
"1253","종로1.2.3.4가동","종로구","338","세운스퀘어 앞","서울특별시 종로구 창경궁로 109세운스퀘어 앞",18,37.570957,126.997124,"7598",0,0,93,42,3900.67075110406
"1254","종로1.2.3.4가동","종로구","334","종로3가역 2번출구 뒤","서울특별시 종로구 종로 지하129종로3가역 2번출구 뒤",10,37.570599,126.991791,"7598",0,2,155,49,4127.98540629259
"1255","종로1.2.3.4가동","종로구","458","광화문역 5번출구","서울특별시 종로구 세종대로 지하 172광화문역 5번출구",11,37.569939,126.977539,"7598",1,0,204,39,4725.80338498447
"1256","종로1.2.3.4가동","종로구","397","종묘공영주차장 건너편","서울특별시 종로구 종로 지하 200종묘공영주차장 건너편",13,37.57048,126.996635,"7598",0,0,95,34,3877.47796845682
"1257","종로1.2.3.4가동","종로구","328","탑골공원 앞","서울특별시 종로구 종로 99탑골공원 앞",11,37.570396,126.98819,"7598",0,0,166,38,4307.35732699744
